name,review_count,rating,distance,price,location.address1,station latitude,station longitude,number of bikes,station id
Bansari Indian Cuisine,274,9.0,450.17686776145473,2.0,2750 Gallows Rd,38.8828,-77.2283,1.0,159
Open Road Grill,581,8.0,874.1990194663769,2.0,8100 Lee Hwy,38.8828,-77.2283,1.0,159
District Taco,258,7.0,289.6892526011313,1.0,2676 Avenir Pl,38.8828,-77.2283,1.0,159
Lost Dog Cafe - Dunn Loring,425,7.0,468.1050725091669,2.0,2729 A Merrilee Dr,38.8828,-77.2283,1.0,159
Metro Cafeteria,6,10.0,108.63791276274375,1.0,2650 Park Tower Dr,38.8828,-77.2283,1.0,159
Jersey Mike's Subs,72,6.0,108.13213591340912,1.0,2672C Avenir Pl,38.8828,-77.2283,1.0,159
Sub Stop,35,8.0,579.4473322237831,1.0,2799 Merrilee Dr,38.8828,-77.2283,1.0,159
Box'd Kitchen,41,8.0,450.17686776145473,,2750 Gallows Rd,38.8828,-77.2283,1.0,159
Quickway Japanese Hibachi,78,7.0,297.40715920447013,1.0,2676-G Avenir Pl,38.8828,-77.2283,1.0,159
La Campesina Restaurant,81,10.0,1260.4964273613934,,8442 Lee Hwy,38.8828,-77.2283,1.0,159
Tropical Smoothie Cafe,93,9.0,155.678227746603,1.0,2672 Avenir Pl,38.8828,-77.2283,1.0,159
Happy Thai,154,9.0,1272.3429475395985,2.0,8444 Lee Hwy,38.8828,-77.2283,1.0,159
Taqueria Los Perez,118,9.0,577.8826251215978,2.0,5803 Baltimore Ave,38.959361,-76.946361,9.0,160
Huncho House,134,8.0,1036.9411596511006,,6451 America Blvd,38.959361,-76.946361,9.0,160
2Fifty Texas BBQ,360,9.0,1033.403740831336,2.0,4700 Riverdale Rd,38.959361,-76.946361,9.0,160
Busboys and Poets - Hyattsville,1705,8.0,737.2247692201319,2.0,5331 Baltimore Ave,38.959361,-76.946361,9.0,160
Chez Dior,181,9.0,927.5463161149906,2.0,5124 Baltimore Ave,38.959361,-76.946361,9.0,160
Riviera Tapas Bar,131,9.0,1004.0974357417601,2.0,6202 Rhode Island Ave,38.959361,-76.946361,9.0,160
Suga & Spice,129,7.0,666.4495523009451,,5557 Baltimore Ave,38.959361,-76.946361,9.0,160
Shagga Coffee & Restaurant,414,9.0,605.7782912068704,2.0,6040 Baltimore Ave,38.959361,-76.946361,9.0,160
Carbon y Leña,35,8.0,629.830012758503,,6033 Baltimore Ave,38.959361,-76.946361,9.0,160
Spice 6 Modern Indian,598,8.0,693.039564627827,2.0,5501 Baltimore Ave,38.959361,-76.946361,9.0,160
Sushinado & Teriyaki,173,8.0,1061.338802140633,2.0,6450 America Blvd,38.959361,-76.946361,9.0,160
Gangster Vegan Organics,77,9.0,996.3707497245296,2.0,6202 Rhode Island Ave,38.959361,-76.946361,9.0,160
Teriyaki Kaizen,41,8.0,685.117112083102,,5501 Baltimore Ave,38.959361,-76.946361,9.0,160
Carolina Kitchen Bar & Grill,694,7.0,1110.654020591225,2.0,6501 America Blvd,38.959361,-76.946361,9.0,160
Bento Sushi,2,9.0,922.1481669778015,,3702 East West Hwy,38.959361,-76.946361,9.0,160
Goshen,2,10.0,943.1246468881792,,5105 Baltimore Ave,38.959361,-76.946361,9.0,160
Federalist Pig,40,9.0,657.0651975922502,,5504 Baltimore Ave,38.959361,-76.946361,9.0,160
Tara Thai,229,6.0,693.039564627827,2.0,5501 Baltimore Ave,38.959361,-76.946361,9.0,160
Pupuseria El Comalito,95,6.0,615.2810814398326,1.0,6100 Baltimore Ave,38.959361,-76.946361,9.0,160
Between the Bread Cafe,2,10.0,943.1246468881792,,5105 Baltimore Ave,38.959361,-76.946361,9.0,160
Red Star Carry Out Shop,1,10.0,1298.2811334441942,,4426 Wheeler Rd,38.840107,-76.9753,3.0,161
Roy's Steak & Subs,4,8.0,899.3520283658995,,2279 Savannah St SE,38.840107,-76.9753,3.0,161
Chipotle Mexican Grill,25,3.0,830.5945629278051,,1571 Alabama Ave SE,38.840107,-76.9753,3.0,161
Pizza Boli's,22,3.0,831.6571932797232,1.0,1567 Alabama Ave SE,38.840107,-76.9753,3.0,161
IHOP,71,5.0,919.1527014247756,1.0,1523 Alabama Ave SE,38.840107,-76.9753,3.0,161
Subway,4,4.0,838.5660751577226,1.0,1551 Alabama Ave SE,38.840107,-76.9753,3.0,161
Restaurant  Sell BQ Sinners,0,0.0,1006.2858324443459,,1407 Alabama Ave SE,38.840107,-76.9753,3.0,161
Trinity Grill & Bar,188,8.0,465.9019738439662,2.0,3010 Hamilton St,38.9546,-76.9595,9.0,162
TORTAS HULA HULA,4,8.0,80.77326659241109,,3511 Hamilton St,38.9546,-76.9595,9.0,162
New Century Carry Out & Resturant,93,9.0,289.6621691904916,1.0,5400 Queens Chapel Rd,38.9546,-76.9595,9.0,162
Curzi's Seafood,13,8.0,481.79623105695725,,3006 Hamilton St,38.9546,-76.9595,9.0,162
Emerita's Pupuseria & Carry-Out,24,7.0,282.8568815176856,1.0,5408 Queens Chapel Rd,38.9546,-76.9595,9.0,162
Mid Atlantic Seafood,141,8.0,919.6228763939571,2.0,3100 Queens Chapel Rd,38.9546,-76.9595,9.0,162
Acapulco Spirit Restaurant,19,6.0,379.4430986203535,2.0,3100 Hamilton St,38.9546,-76.9595,9.0,162
Jean Fried Chicken & Waffles,1,10.0,1126.035267079753,,2702 Allision St,38.9546,-76.9595,9.0,162
Joe's Carry Out,21,6.0,740.4912670488882,1.0,3185 Queens Chapel Rd,38.9546,-76.9595,9.0,162
Super Japan,24,7.0,842.8541354642714,2.0,3120 Queens Chapel Rd,38.9546,-76.9595,9.0,162
Kitchen Near You,56,5.0,509.73936339555195,2.0,5321 Ager Rd,38.9546,-76.9595,9.0,162
Atomic Wings,74,6.0,774.8306672263706,1.0,3124 Queens Chapel Rd,38.9546,-76.9595,9.0,162
Checkers,26,5.0,1002.4845768018407,1.0,3032 Queen's Chapel Rd,38.9546,-76.9595,9.0,162
Popeyes Louisiana Kitchen,25,4.0,865.1488914666588,1.0,2451 Chillum Rd,38.9546,-76.9595,9.0,162
Lee's Liquor Store,8,5.0,500.0254091122087,2.0,2903 Hamilton St,38.9546,-76.9595,9.0,162
Golden China Restaurant,50,6.0,1016.1055199228404,1.0,5908 40th Ave,38.9546,-76.9595,9.0,162
Little Caesars,17,6.0,673.5970065624203,1.0,3213 Queens Chapel Rd,38.9546,-76.9595,9.0,162
Sammy's Carry-Out,13,6.0,474.4572119186685,1.0,3809 Hamilton St,38.9546,-76.9595,9.0,162
DC Charcoal Chicken,0,0.0,850.6137327222018,,3116 Queens Chapel Rd,38.9546,-76.9595,9.0,162
Sampan Cafe,1,10.0,862.170752876916,,3114 Queens Chapel Rd,38.9546,-76.9595,9.0,162
Huncho House,134,8.0,885.176461999086,,6451 America Blvd,38.975505,-76.952199,11.0,163
Onikama Ramen Bar,30,8.0,1003.6950294286806,,3711 Campus Dr,38.975505,-76.952199,11.0,163
Carolina Kitchen Bar & Grill,694,7.0,799.9178165007135,2.0,6501 America Blvd,38.975505,-76.952199,11.0,163
Sushinado & Teriyaki,173,8.0,866.8168952630019,2.0,6450 America Blvd,38.975505,-76.952199,11.0,163
Bonchon,240,7.0,756.3836906294736,2.0,6507 America Blvd,38.975505,-76.952199,11.0,163
Miller Ale House - Hyattsville,127,6.0,1153.5722543605175,2.0,3430 East-West Hwy,38.975505,-76.952199,11.0,163
The Spot Mini,60,8.0,1040.5551340537263,2.0,4209 Knox Rd,38.975505,-76.952199,11.0,163
SEOULSPICE,90,9.0,981.0212246507374,,4200 Guilford Dr,38.975505,-76.952199,11.0,163
Old Dominion Brewhouse,160,7.0,753.8654500695563,2.0,6504 America Blvd,38.975505,-76.952199,11.0,163
Kingston Arbor,73,7.0,867.1089499972364,2.0,3500 E West Hwy,38.975505,-76.952199,11.0,163
Jumbo Jumbo Cafe,113,7.0,1003.6950294286806,2.0,3711 Campus Dr,38.975505,-76.952199,11.0,163
Amet Cafe,6,8.0,671.1278487246447,,6525 Belcrest Rd,38.975505,-76.952199,11.0,163
Mezeh - Hyattsville,53,8.0,930.5851042425478,,3500 East-West Hwy,38.975505,-76.952199,11.0,163
Hook & Reel Cajun Seafood & Bar,35,7.0,845.5685003878219,2.0,3500 East-west Hwy,38.975505,-76.952199,11.0,163
Outback Steakhouse,270,5.0,1018.5887895046425,2.0,3500 E West Hwy,38.975505,-76.952199,11.0,163
Bento Sushi,2,9.0,974.4467210829278,,3702 East West Hwy,38.975505,-76.952199,11.0,163
Akira Ramen,2,9.0,986.1321250142137,,4209 Knox Rd,38.975505,-76.952199,11.0,163
Olive Garden Italian Restaurant,221,6.0,1068.4792125214099,2.0,3480 E West Hwy,38.975505,-76.952199,11.0,163
Kelly's Cajun Grill,1,10.0,903.0604150306254,,3500 East-West Hwy,38.975505,-76.952199,11.0,163
&pizza - Mall at Prince George's,70,8.0,932.2880036609128,2.0,3500 E West Hwy,38.975505,-76.952199,11.0,163
Seoul Food DC,488,9.0,1045.2310767624774,2.0,7302 Carroll Ave,38.974205,-76.995227,7.0,164
La Fonda Cahequeta Cafe,1,10.0,61.146638837024824,2.0,6838 New Hampshire Ave,38.974205,-76.995227,7.0,164
SOKO Butcher Shop & Market,52,9.0,1042.0862389692013,2.0,7306 Carroll Ave,38.974205,-76.995227,7.0,164
Ibex  Ethiopian Restaurant,63,8.0,67.3173925891231,2.0,6846 New Hampshire Ave,38.974205,-76.995227,7.0,164
Sakura Teriyaki,47,6.0,113.2010629984367,2.0,6843 New Hampshire Ave,38.974205,-76.995227,7.0,164
Food Truck Taqueria Y Pupuseria 3 Hermanos,3,10.0,253.40004430638393,,6907 New Hampshire Ave,38.974205,-76.995227,7.0,164
Spring Mill Bread,67,8.0,1046.230416161583,1.0,7300 Carroll Ave,38.974205,-76.995227,7.0,164
Congress Restaurant,1,8.0,62.466518766002196,,6834 New Hampshire Ave,38.974205,-76.995227,7.0,164
Caribbean Gardens,34,7.0,988.532891679743,1.0,6331 New Hampshire Ave,38.974205,-76.995227,7.0,164
Mid Atlantic Seafood,220,7.0,712.6316803304763,2.0,6500 New Hampshire Ave,38.974205,-76.995227,7.0,164
El Catrachito Restaurant,3,5.0,277.6819681400366,,940 E-W Hwy,38.974205,-76.995227,7.0,164
Wendy's,30,3.0,57.623071259193374,1.0,6823 New Hampshire Ave,38.974205,-76.995227,7.0,164
Pollo Campero,6,7.0,156.38828675845866,,6838 New Hampshire Ave,38.974205,-76.995227,7.0,164
La Frontera Market & Deli,1,8.0,1071.2052740376262,,6303 Eastern Ave,38.974205,-76.995227,7.0,164
Sunny & Fine's Breakfast Burritos,3,7.0,711.8543833961932,,6500 New Hampshire Ave,38.974205,-76.995227,7.0,164
Just Wing It,1,8.0,711.8543833961932,,6500 New Hampshire Ave,38.974205,-76.995227,7.0,164
Charlie's Empanadas,3,9.0,1019.1958243955194,,,38.974205,-76.995227,7.0,164
Shebele Restaurant,0,0.0,74.1670474738712,,6846 New Hampshire Ave,38.974205,-76.995227,7.0,164
El Paraiso Tex Mex Restaurant,28,6.0,725.6453659120447,2.0,6515 New Hampshire Ave NE,38.974205,-76.995227,7.0,164
Philly Fresh Cheesesteaks,7,4.0,711.8543833961932,,6500 New Hampshire Ave,38.974205,-76.995227,7.0,164
Pennyroyal Station,186,9.0,651.0184724528699,2.0,3310 Rhode Island Ave,38.939271,-76.955047,12.0,165
miXt Food Hall,22,9.0,31.294299279806044,2.0,3809 Rhode Island Ave,38.939271,-76.955047,12.0,165
La Michoacana,18,10.0,29.493468809412164,,3809 Rhode Island Ave,38.939271,-76.955047,12.0,165
Dodah’s Kitchen,86,9.0,553.912506073672,2.0,3801 34th St,38.939271,-76.955047,12.0,165
Little Miner Taco,577,8.0,297.0882564717552,2.0,4308 Rhode Island Ave,38.939271,-76.955047,12.0,165
Spice Kitchen West African Grill,108,9.0,31.294299279806044,2.0,3809 Rhode Island Ave,38.939271,-76.955047,12.0,165
HK Fish House,5,8.0,30.777977116737233,,3809 Rhode Island Ave,38.939271,-76.955047,12.0,165
Mush,21,10.0,31.294299279806044,,3809 Rhode Island Ave,38.939271,-76.955047,12.0,165
Savor at Studio 3807,24,8.0,63.31683396018267,2.0,3807 Rhode Island Ave,38.939271,-76.955047,12.0,165
Francis Restaurant & Carry Out,4,10.0,521.2466306706109,,3856 34th St,38.939271,-76.955047,12.0,165
Medi Market and Kitchen,5,10.0,742.0609935209895,,3233 Rhode Island Ave,38.939271,-76.955047,12.0,165
LuvPlates Soul & Grill,29,9.0,50.38155973566893,2.0,3807 Rhode Island Ave,38.939271,-76.955047,12.0,165
The Waterhole,79,9.0,510.2872232730475,1.0,4004 34th St,38.939271,-76.955047,12.0,165
Medina Kitchen,2,10.0,745.2786698751647,,3233 Rhode Island Ave,38.939271,-76.955047,12.0,165
Potomac Fish House & Deli,35,7.0,771.8535021660086,2.0,3221 Rhode Island Ave,38.939271,-76.955047,12.0,165
J & J Mex-Taqueria,5,9.0,741.0276962679333,,3237 Rhode Island Ave,38.939271,-76.955047,12.0,165
DC Charbroiled Chicken & Grill,26,7.0,663.9689738831994,,3751 Bladensburg Rd,38.939271,-76.955047,12.0,165
Eat well Md by IM,1,10.0,505.945751395427,,,38.939271,-76.955047,12.0,165
Las Margaritas,12,7.0,297.5142891648485,2.0,4308 Rhode Island Ave,38.939271,-76.955047,12.0,165
District Boards,0,0.0,31.294299279806044,,3809 Rhode Island Ave,38.939271,-76.955047,12.0,165
Citizens and Culture,45,7.0,516.2646426241245,,8113 Georgia Ave,38.987,-77.029417,5.0,166
The Breakfast Club,173,8.0,765.2785833312636,2.0,8240 Fenton St,38.987,-77.029417,5.0,166
Spice Street,121,9.0,678.5082851220434,,8242 Georgia Ave,38.987,-77.029417,5.0,166
Reggae Vibes Qzine,48,9.0,283.43179494136484,,7821 Eastern Ave,38.987,-77.029417,5.0,166
Kaldi's Social House,726,8.0,593.0813433161267,2.0,918 Silver Spring Ave,38.987,-77.029417,5.0,166
Crave Cafe,11,7.0,372.8248877962308,,1200 East-West Hwy,38.987,-77.029417,5.0,166
Underground Pizza - Silver Spring,152,8.0,692.5815363887891,,8235 Georgia Ave,38.987,-77.029417,5.0,166
Port-au-Prince Authentic Haitian Cuisine by Don Berto's Kitchen,92,8.0,282.3203076624013,2.0,7912 Georgia Ave,38.987,-77.029417,5.0,166
Cubano's Restaurant,608,8.0,1002.3268140978269,2.0,1201 Fidler Ln,38.987,-77.029417,5.0,166
Quarry House Tavern,760,8.0,773.786066810458,2.0,8401 Georgia Ave,38.987,-77.029417,5.0,166
Mandalay Restaurant & Cafe,670,8.0,831.6729612704456,2.0,930 Bonifant St,38.987,-77.029417,5.0,166
Valenciana Wine Garden,2,9.0,831.4420701864576,,930 Bonifant St,38.987,-77.029417,5.0,166
The Angry Jerk,110,7.0,662.8622876692217,,8223 Georgia Ave,38.987,-77.029417,5.0,166
The Big Greek Cafe,874,9.0,663.0843330965121,1.0,8213 Georgia Ave,38.987,-77.029417,5.0,166
Ikko Sushi,564,8.0,476.2788761111262,2.0,1215 E West Hwy,38.987,-77.029417,5.0,166
Kook Kai's Thai Noodles,77,9.0,865.4815613694337,2.0,939 Bonifant St,38.987,-77.029417,5.0,166
Crisfield Seafood,322,7.0,268.1234696603565,2.0,8012 Georgia Ave,38.987,-77.029417,5.0,166
Vicino Restaurante Italiano,160,8.0,500.6166281141026,2.0,959 Sligo Ave,38.987,-77.029417,5.0,166
Black Lion Cafe,36,8.0,766.3271550626765,,8240 Fenton St,38.987,-77.029417,5.0,166
Tiramisu Bakery Cafe,67,8.0,210.0865090781796,1.0,7847 Eastern Ave,38.987,-77.029417,5.0,166
Tupelo Honey Southern Kitchen & Bar,2392,8.0,651.1400578289164,2.0,1616 N Troy St,38.896923,-77.086502,1.0,167
Mumu Cafe,21,10.0,84.36353142210366,,1924 N Uhle St,38.896923,-77.086502,1.0,167
Seamore's - Arlington,155,9.0,1054.990875307279,,2815 Clarendon Blvd,38.896923,-77.086502,1.0,167
Toryumon Japanese House,192,9.0,830.9395007065197,2.0,1650 Wilson Blvd,38.896923,-77.086502,1.0,167
Mejana,814,8.0,720.2575157434665,2.0,2300 Wilson Blvd,38.896923,-77.086502,1.0,167
Ambar,1879,9.0,1094.2626104934213,3.0,2901 Wilson Blvd,38.896923,-77.086502,1.0,167
Guerra Steakhouse,89,9.0,711.4076289422943,,1725 Wilson Blvd,38.896923,-77.086502,1.0,167
BIBIMIX,253,8.0,661.4696563239723,2.0,1910 Wilson Blvd,38.896923,-77.086502,1.0,167
Burger District Gourmet Burgers and Bar,278,8.0,628.301977296904,2.0,2024 Wilson Blvd,38.896923,-77.086502,1.0,167
Inca Social,220,8.0,799.7014519857589,2.0,1776 Wilson Blvd,38.896923,-77.086502,1.0,167
Three Whistles,86,9.0,909.4898468317233,1.0,2719 Wilson Blvd,38.896923,-77.086502,1.0,167
Mele Bistro,514,8.0,731.1691109869187,3.0,1723 Wilson Blvd,38.896923,-77.086502,1.0,167
Takeshi Sushi,138,9.0,740.7065670790723,2.0,2424 Wilson Blvd,38.896923,-77.086502,1.0,167
Quinn's On The Corner,290,8.0,799.7014519857589,2.0,1776 Wilson Blvd,38.896923,-77.086502,1.0,167
"Bayou Bakery, Coffee Bar & Eatery",971,7.0,694.1970221809454,2.0,1515 N Courthouse Rd,38.896923,-77.086502,1.0,167
Courthouse Kabob,124,9.0,591.307146901914,2.0,2045 Wilson Blvd,38.896923,-77.086502,1.0,167
Buena Vida,434,8.0,1114.4837220969405,2.0,2900 Wilson Blvd,38.896923,-77.086502,1.0,167
TNR Cafe,779,8.0,590.0434356312608,2.0,2049 Wilson Blvd,38.896923,-77.086502,1.0,167
Verre Wine Bar,165,9.0,673.0117389997451,2.0,2415 Wilson Blvd,38.896923,-77.086502,1.0,167
Barley Mac,831,8.0,851.2229543890909,2.0,1600 Wilson Blvd,38.896923,-77.086502,1.0,167
Matt and Tony's All Day Kitchen Bar,546,9.0,759.6322131885313,2.0,1501 Mt Vernon Ave,38.822738,-77.049265,5.0,168
Rustico ,826,7.0,221.36020054957683,2.0,827 Slaters Ln,38.822738,-77.049265,5.0,168
Slaters Market,80,9.0,188.66502722024188,2.0,1552 Potomac Greens Dr,38.822738,-77.049265,5.0,168
Vaso's Kitchen,280,8.0,502.9872836002114,2.0,1225 Powhatan St,38.822738,-77.049265,5.0,168
Gostov Boulangerie & Brasserie,21,8.0,880.8706339244578,,2213 Mt Vernon Ave,38.822738,-77.049265,5.0,168
Barkhaus,46,9.0,214.13227870709514,2.0,529 E Howell Ave,38.822738,-77.049265,5.0,168
Del Ray Cafe,815,8.0,737.7083211015146,2.0,205 E Howell Ave,38.822738,-77.049265,5.0,168
Rubia’s,11,8.0,906.8037890688255,,2309 Mt Vernon Ave,38.822738,-77.049265,5.0,168
Railbird Kitchen,11,10.0,986.4182488364058,,804 N Henry St,38.822738,-77.049265,5.0,168
Front Porch,72,7.0,819.9449821105796,2.0,2006 Mount Vernon,38.822738,-77.049265,5.0,168
Dreampt,1,10.0,900.0040772488711,,2218 Mt Vernon Ave,38.822738,-77.049265,5.0,168
Hank's Oyster Bar - Old Town,1458,8.0,1086.156334546584,2.0,818 N St Asaph St,38.822738,-77.049265,5.0,168
Kaizen Tavern,211,8.0,758.096528412177,2.0,1909 Mount Vernon Ave,38.822738,-77.049265,5.0,168
Holy Cow,748,8.0,935.6152746805138,2.0,2312 Mt Vernon Ave,38.822738,-77.049265,5.0,168
Oak Steakhouse,248,8.0,1074.4345909579743,,901 N Saint Asaph St,38.822738,-77.049265,5.0,168
Souvlaki Bar - Alexandria,300,8.0,913.8510334619507,2.0,2732 Richmond Hwy,38.822738,-77.049265,5.0,168
Taste of Eurasia,68,10.0,1014.3510950933613,2.0,428 A Hume Ave,38.822738,-77.049265,5.0,168
WOOBOI HOT CHICKEN,248,9.0,1086.1818019992693,2.0,531 Montgomery St,38.822738,-77.049265,5.0,168
Junction Bakery & Bistro,409,7.0,799.0317089745761,2.0,1508 Mt Vernon Ave,38.822738,-77.049265,5.0,168
Sisters Thai - Old Town Alexandria,371,8.0,1055.2072602928777,2.0,503 Montgomery St,38.822738,-77.049265,5.0,168
Tupelo Honey Southern Kitchen & Bar,2392,8.0,34.802751391491164,2.0,1616 N Troy St,38.892556,-77.082089,1.0,169
Toryumon Japanese House,192,9.0,420.3203728868219,2.0,1650 Wilson Blvd,38.892556,-77.082089,1.0,169
BIBIMIX,253,8.0,96.31567863417015,2.0,1910 Wilson Blvd,38.892556,-77.082089,1.0,169
Inca Social,220,8.0,348.05587632019194,2.0,1776 Wilson Blvd,38.892556,-77.082089,1.0,169
Seamore's - Arlington,155,9.0,974.1146474632014,,2815 Clarendon Blvd,38.892556,-77.082089,1.0,169
Burger District Gourmet Burgers and Bar,278,8.0,89.83349182770573,2.0,2024 Wilson Blvd,38.892556,-77.082089,1.0,169
Barley Mac,831,8.0,443.5971932246646,2.0,1600 Wilson Blvd,38.892556,-77.082089,1.0,169
Il Radicchio,345,8.0,175.10888989817852,2.0,1801 Clarendon Blvd,38.892556,-77.082089,1.0,169
Mejana,814,8.0,501.54325644565466,2.0,2300 Wilson Blvd,38.892556,-77.082089,1.0,169
Salt,195,9.0,1000.51142902888,3.0,1201 Wilson Blvd,38.892556,-77.082089,1.0,169
Mele Bistro,514,8.0,332.3416111208536,3.0,1723 Wilson Blvd,38.892556,-77.082089,1.0,169
Guerra Steakhouse,89,9.0,322.90586301597017,,1725 Wilson Blvd,38.892556,-77.082089,1.0,169
TNR Cafe,779,8.0,184.54675635215517,2.0,2049 Wilson Blvd,38.892556,-77.082089,1.0,169
Courthouse Kabob,124,9.0,176.57957930520345,2.0,2045 Wilson Blvd,38.892556,-77.082089,1.0,169
Quinn's On The Corner,290,8.0,348.05587632019194,2.0,1776 Wilson Blvd,38.892556,-77.082089,1.0,169
"Bayou Bakery, Coffee Bar & Eatery",971,7.0,214.88002033645708,2.0,1515 N Courthouse Rd,38.892556,-77.082089,1.0,169
Rhodeside Grill,445,7.0,164.9159226616288,2.0,1836 Wilson Blvd,38.892556,-77.082089,1.0,169
Pho 75,1981,8.0,334.1865558744513,2.0,1721 Wilson Blvd,38.892556,-77.082089,1.0,169
Takeshi Sushi,138,9.0,581.1296292141691,2.0,2424 Wilson Blvd,38.892556,-77.082089,1.0,169
Ambar,1879,9.0,1078.3477743604167,3.0,2901 Wilson Blvd,38.892556,-77.082089,1.0,169
Coastal Flats,1265,8.0,988.0164717934331,2.0,135 Crown Park Ave,39.105642,-77.20386,2.0,170
Poyoteca,109,9.0,1345.4095266501135,,14921 Shady Grove Rd,39.105642,-77.20386,2.0,170
New York Deli,7,8.0,1047.7080262485977,1.0,9601 Blackwell Rd,39.105642,-77.20386,2.0,170
Passion Bakery Cafe,23,8.0,701.6049824181341,,9613 Medical Center Dr,39.105642,-77.20386,2.0,170
Old Town Pour House - Gaithersburg,606,7.0,1000.7379451411433,2.0,212 Ellington Blvd,39.105642,-77.20386,2.0,170
Ted's Bulletin,750,7.0,978.2463638002878,2.0,220 Ellington Blvd,39.105642,-77.20386,2.0,170
Mezeh - Gaithersburg,253,8.0,929.7476786483908,2.0,262 Crown Park Ave,39.105642,-77.20386,2.0,170
Mama Wok,183,6.0,851.1129532370462,2.0,9900 Key W Ave,39.105642,-77.20386,2.0,170
Young's Deli,6,9.0,885.8692061741616,2.0,9715 Medical Ctr Dr,39.105642,-77.20386,2.0,170
Mamma Lucia,381,7.0,1331.8306086163539,2.0,14921 Shady Grove Rd,39.105642,-77.20386,2.0,170
Taipei Tokyo,255,6.0,1366.0466938090472,2.0,14921 Shady Grove Rd,39.105642,-77.20386,2.0,170
&pizza - Gaithersburg,310,8.0,939.9457813300428,1.0,258 Crown Park Ave,39.105642,-77.20386,2.0,170
Cinnaholic,161,8.0,964.1265818900542,1.0,230 Crown Park Ave,39.105642,-77.20386,2.0,170
Paladar Latin Kitchen & Rum Bar,715,7.0,946.762772074795,2.0,203 Crown Park Ave,39.105642,-77.20386,2.0,170
Asia Nine,317,7.0,942.1110181579172,2.0,254 Crown Park Ave,39.105642,-77.20386,2.0,170
Freshii,90,7.0,692.9983686457937,1.0,9613 E Medical Center Dr,39.105642,-77.20386,2.0,170
la Madeleine,217,6.0,956.692631725772,2.0,242 Crown Park Ave,39.105642,-77.20386,2.0,170
Taco Bell,75,3.0,767.1866902237861,1.0,9910 Key West Avenue,39.105642,-77.20386,2.0,170
Panera Bread,158,5.0,1345.7822053681698,1.0,14921 Shady Grove Road,39.105642,-77.20386,2.0,170
KFC,33,4.0,906.2628924622517,1.0,9910 Key West Ave,39.105642,-77.20386,2.0,170
Pisco y Nazca Reston,56,9.0,808.7866245096095,,1871 Explorer St,38.964207741006206,-77.35428035259247,9.0,171
Makers Union Pub for the People,293,9.0,750.8416917201612,2.0,1812 Library St,38.964207741006206,-77.35428035259247,9.0,171
Not Your Average Joe's,797,8.0,408.5347338926225,2.0,1845 Fountain Dr,38.964207741006206,-77.35428035259247,9.0,171
Barcelona Reston,961,8.0,888.6881213566019,2.0,12023 Town Square St,38.964207741006206,-77.35428035259247,9.0,171
North Italia- Reston,371,8.0,620.2381730024147,2.0,11898 Market St,38.964207741006206,-77.35428035259247,9.0,171
Jackson's Mighty Fine Food and Lucky Lounge,1486,8.0,836.4277301808046,2.0,11927 Democracy Dr,38.964207741006206,-77.35428035259247,9.0,171
Taste of Istanbul,84,9.0,778.4942405979648,2.0,1862 Explorer St,38.964207741006206,-77.35428035259247,9.0,171
True Food Kitchen,165,9.0,771.4450866621585,2.0,11901 Democracy Dr,38.964207741006206,-77.35428035259247,9.0,171
The Capital Burger,132,8.0,698.8358911751866,2.0,11853 Market St,38.964207741006206,-77.35428035259247,9.0,171
Open Road Distilling,4,10.0,538.5879861328,,1871 Fountain Dr,38.964207741006206,-77.35428035259247,9.0,171
JINYA Ramen Bar - Reston,535,9.0,774.2520788351048,2.0,11964 Market St,38.964207741006206,-77.35428035259247,9.0,171
PassionFish Reston,956,8.0,826.2334665297658,3.0,11960 Democracy Dr,38.964207741006206,-77.35428035259247,9.0,171
On The Border Mexican Grill & Cantina - Reston,267,6.0,32.60113559004807,2.0,11880 Spectrum Ctr,38.964207741006206,-77.35428035259247,9.0,171
Bento House,238,7.0,341.02065442276347,1.0,11790 Baron Cameron Ave,38.964207741006206,-77.35428035259247,9.0,171
bartaco - Reston,1915,8.0,875.4298524343204,2.0,12021 Town Sq St,38.964207741006206,-77.35428035259247,9.0,171
Senor Ramon Taqueria,91,8.0,341.02065442276347,2.0,11790 Baron Cameron Ave,38.964207741006206,-77.35428035259247,9.0,171
Santini's New York Style Deli - Reston,326,7.0,419.25378323096425,2.0,11804 Baron Cameron Ave,38.964207741006206,-77.35428035259247,9.0,171
Ted's Bulletin,914,7.0,688.8197569631238,2.0,11948 Market St,38.964207741006206,-77.35428035259247,9.0,171
Fogo de Chão Brazilian Steakhouse,177,8.0,790.388978534134,4.0,11915 Democracy Dr,38.964207741006206,-77.35428035259247,9.0,171
Willards Real Pit BBQ,157,7.0,341.02065442276347,2.0,11790 Baron Cameron Ave,38.964207741006206,-77.35428035259247,9.0,171
Botanero Restaurant,673,9.0,1014.5600353557794,2.0,800 Pleasant Dr,39.121327,-77.164969,1.0,172
Wang Manor,122,7.0,576.3356157203563,2.0,16051 Frederick Rd,39.121327,-77.164969,1.0,172
Barra Brava Cevicheria Urbana,64,8.0,533.9790501916277,,15921 N Frederick Rd,39.121327,-77.164969,1.0,172
Taqueria Andrea’s Grill,34,10.0,816.7661616643521,,15701 Frederick Rd,39.121327,-77.164969,1.0,172
Fontina Grille,574,8.0,981.6322892627279,2.0,801 Pleasant Dr,39.121327,-77.164969,1.0,172
